#nii_code,mext_code,jsps_code,name_ja,name_en,name_yomi
0082694,82694,82694,公益社団法人地域医療振興協会(地域医療研究所),Japan Association for Development of Community Medicine,コウエキシャダンホウジンチイキイリョウシンコウキョウカイ(チイキイリョウケンキュウジョ)
0085409,85409,85409,公益社団法人中国地方総合研究センター,Chugoku Regional Research Center,コウエキシャダンホウジンチュウゴクチホウソウゴウケンキュウセンター
0174305,74305,74305,公益社団法人部落問題研究所,The Institute of Buraku Problem,コウエキシャダンホウジンブラクモンダイケンキュウジョ
0183401,83401,83401,公益財団法人若狭湾エネルギー研究センター,Wakasa wan Energy Research Center,コウエキホウジンワカサワンエネルギーケンキュウセンター
0072661,72661,,(財)光線研究所,Light Research Institute Foundation,コウセンケンキユウシヨ
0074405,74405,74405,(財)高分子研究所,Polymer Researchr Laboratories,コウブンシケンキュウジョ
0072704,72704,,(財)国際生態学センター,Japanese Center for International Studies in Ecology,コクサイセイタイガクセンター
0072811,72811,,(財)国際メディア研究財団,International Media Research Foundation,コクサイメディアケンキュウザイダン
0072601,72601,72601,(財)古代オリエント博物館,Ancient Orient Museum,コダイオリエントハクブツカン
0072663,72663,72663,(財)小峰研究所,Komine Institute,コミネケンキュウジョ
0072664,72664,,(財)語学教育研究所,The Institute for Research in Language Teaching.,ゴガクキョウイクケンキュウジョ
0074401,74401,74401,(財)災害科学研究所,The Calamity Science Institute,サイガイカガクケンキュウジョ
0074414,74414,,(財)阪本精神病理学研究所,The Sakamoto Foundations in Sakamoto Institute of Psychopathology,サカモトセイシンビョウリガクケンキュウジョ
0082639,82639,,(財)産業創造研究所,Institute of Research and Innovation,サンギョウソウゾウケンキュウショ
0072666,72666,,(財)三康文化研究所,Sanko Research Institute,サンコウブンカケンキュウジョ
0082724,82724,82724,財団法人北里環境科学センター（研究部）,Kitasato Research Center for Environmental Science (Department of Research),ザイダンホウジンキタサトカンキョウカガクセンター（ケンキュウブ）
0072808,72808,,(財)自然史科学研究所,Institute of Natural History,シゼンシカガクケンキュウジョ
0074326,74326,,(財)植物科学研究協会,(財)植物科学研究協会,ショクブツカガクケンキュウキョウカイ
0072669,72669,,(財)史料調査会,Historical Research Institute,シリョウチョウサカイ
0072698,72698,72698,(財)進化生物学研究所,The Research Institutue of Evolutionary Biology.,シンカセイブツガクケンキュウジョ
0072671,72671,,(財)震災予防協会,The　Association for Earthquake Disaster Prevention,シンサイヨボウキョウカイ
0072614,72614,,(財)世界経済調査会,Institute of World Economy,セカイケイザイチョウサカイ
0074312,74312,,(財)総合経済研究所,(財)総合経済研究所,ソウゴウケイザイケンキュウジョ
0071305,71305,71305,(財)素材工学研究会,(財)素材工学研究会,ソザイコウガクケンキュウカイ
0072676,72676,72676,(財)ソ連問題研究会,Soviet Problems Research Institute,ソレンモンダイケンキュウカイ
0074409,74409,74409,(財)蛋白質研究奨励会,Protein Research Foundation,タンパクシツケンキュウショウレイカイ
0072615,72615,72615,(財)大日本蚕糸会,The Dainippon Silk Foundation,ダイニッポンサンシカイ
0072677,72677,,(財)中央温泉研究所,Hot Spring Research Center's Institute,チュウオウオンセンケンキュウジョ
0072678,72678,,(財)中央教育研究所,CHU-O INSTITUTE FOR EDUCATIONAL RESEARCH,チュウオウキョウイクケンキュウジョ
0072617,72617,,(社)中国研究所,China Research Institute,チュウゴクケンキュウジョ
0074416,74416,,(財)電子科学研究所,Electron Science Institute,デンシカガクケンキュウジョ
0072618,72618,,(財)東京生化学研究会,The Tokyo Biochemical Research Foundation,トウキョウセイカガクケンキュウカイ
0082607,82607,,(財)東京都精神医学総合研究所,Tokyo Institute of Psychiatry,トウキョウトセイシンイガクソウゴウケンキュウショ
0082604,82604,,(財)東京都老人総合研究所,Tokyo Metropolitan Institute of Gerontology,トウキョウトロウジンソウゴウケンキュウジョ
0072102,72102,72102,(財)特殊無機材料研究所,The Research Institute for Special Inorganic Materials,トクシュムセンザイリョウケンキュウジョ
0085102,85102,,(財)とっとり政策総合研究センター(調査研究部),Tottori Research Center,トットリセイサクソウゴウケンキュウセンター(チョウサケンキュウブ)
0072684,72684,,(財)ドイツ語学文学振興会,Gesellschaft Zur Forderung Der Germanistik Tokyo,ドイツゴガクブンガクシンコウカイ
0072695,72695,72695,(財)日本学協会,Foundation Japanology Society,ニホンガクキョウカイ
0072699,72699,,日本学術振興会,Japan Society for the Promotion of Science,ニホンガクジュツシンコウカイ
0082661,82661,,社団法人日本建設業経営協会中央技術研究所,Central Research Institute for Construction Technology,ニホンケンセツギョウケイエイキョウカイチュウオウギジュツケンキュウジョ
0072685,72685,,(財)日本国際医学協会,International Medical Society of Japan,ニホンコクサイイガクキョウカイ
0075402,75402,75402,(財)日本産業科学研究所,The Japan Reseach Institute of Industrial Science,ニホンサンギョウカガクケンキュウジョ
0072689,72689,72689,(財)日本美容医学研究会,Japanese Aesthetic Plastic Surgery Association,ニホンビヨウイガクケンキュウカイ
0072503,72503,72503,(財)野田産業科学研究所,Noda Institute for Scientific Research,ノダサンギョウカガクケンキュウジョ
0074413,74413,,(財)発酵研究所,"Institute for Fermentation, Osaka",ハッコウケンキュウジョ
0082635,82635,,(財)濱野生命科学研究財団,Hamano Life Science Research Foundation,ハマノセイメイカガクケンキュウザイダン
0071304,71304,71304,(財)半導体研究振興会,Semiconductor Research Institute,ハンドウタイケンキュウシンコウカイ
0074322,74322,74322,(財)防災研究協会,Association for Disaster Prevention Research,ボウサイケンキュウキョウカイ
0074323,74323,,(財)防虫科学研究所,(財)防虫科学研究所,ボウチュウカガクケンキュウジョ
0072640,72640,,(財)三菱経済研究所,The Mitsubishi Economic Research Institute,ミツビシケイザイケンキュウジョ
0072638,72638,,(財)民族学振興会,Shibusawa Foundation for Ethnological Studies,ミンゾクガクシンコウカイ
0072693,72693,72693,(財)柳工業デザイン研究会,Yanagi Design Institute(office),ヤナギコウギョウデザインケンキュウカイ
0081501,81501,,財団法人山形県企業振興公社・生物ラジカル研究所,"Yamagata Public Corporation For the Development Of Industry, Institute Life Support Technology",ヤマガタケンキギョウシンコウコウシャ(セイブツラジカルケンキュウジョ)
0072642,72642,,(財)熔接研究所,Welding Research Institute,ヨウセツケンキュウジョ
0072665,72665,,(財)溶接接合工学振興会,Japan Industrial Promotion  Association,ヨウセツセツゴウコウガクシンコウカイ
0172681,72681,72681,公益財団法人中村元東方研究所,The Nakamura Hajime Eastern Institute
383032,94417,,ぺリオセラピア株式会社,"Periotherapia Co., Ltd.",ぺリオセラピアカブシキガイシャ
383065,83915,,あいち小児保健医療総合センター(臨床研究室),Aichi Children’s Health and Medical Center,アイチショウニホケンイリョウソウゴウセンター(リンショウケンキュウシツ)
382951,92663,,アニコム先進医療研究所株式会社(研究開発課),Anicom Specialty Medical Institute Inc,アニコムセンシンイリョウケンキュウジョカブシキガイシャ(ケンキュウカイハツカ)
0092504,92504,92504,株式会社アミンファーマ研究所,"Amine Pharma Research Institute Co., Ltd.",アミンファーマケンキュウジョ
382884,94406,94406,アンジェス株式会社,"AnGes, Inc",アンジェスカブシキガイシャ
0194201,94201,94201,石原産業株式会社 中央研究所,"Ishihara Sangyo Kaisha,Ltd. (Central Research Institute)",イシハラサンギョウカブシキカイシャ チュウオウケンキュウジョ
0094503,94503,94503,イマジニアリング株式会社（研究開発部）,Imagineering Incorporated,イマジニアリングカブシキガイシャ（ケンキュウカイハツブ）
0092620,92620,92620,株式会社医薬分子設計研究所,IMMD Inc.,イヤクブンシセッケイケンキュウジョ
0092720,92720,92720,医療法人沖縄徳洲会湘南鎌倉総合病院(臨床研究センター),Shonankamakura General Hospital (Center for Clinical and Translational Science),イリョウホウジンオキナワトクシュウカイショウナンカマクラソウゴウビョウイン(リンショウケンキュウセンター)
0092507,92507,92507,医療法人沖縄徳洲会千葉徳洲会病院（臨床研究部）,Chiba Tokushukai Hospital (Department of Clinical Research),イリョウホウジンオキナワトクシュウカイチバトクシュウカイビョウイン（リンショウケンキュウブ）
383094,97401,,医療法人桜十字(桜十字病院 臨床研究室),Sakurajyuji Hospital,イリョウホウジンサクラジュウジ(サクラジュウジビョウイン リンショウケンキュウシツ)
382692,92655,,医療法人社団あんしん会四谷メディカルキューブ(臨床研究管理部),医療法人社団あんしん会四谷メディカルキューブ(臨床研究管理部),イリョウホウジンシャダンアンシンカイヨツヤメディカルキューブリンショウケンキュウカンリブ
383117,92509,,医療法人静和会(浅井病院研究所),Research Institute of Asai Hospital,イリョウホウジンセイワカイ(アサイビョウインケンキュウジョ)
0094413,94413,94413,医療法人大峯会(高山メディカルクリニック医療技術部臨床検査研究室),Medical Corporation Taihoukai (Takayama Medical Clinic),イリョウホウジンタイホウカイ(タカヤマメディカルクリニックイリョウギジュツブリンショウケンサケンキュウシツ)
382844,90101,90101,医療法人徳洲会札幌東徳洲会病院医学研究所,"Center for Clinical and Biomedical Research, Sapporo Higashi Tokushukai Hospital",イリョウホウジントクシュウカイサッポロヒガシトクシュウカイビョウインイガクケンキュウジョ
382661,94416,,医療法人徳洲会野崎徳洲会病院(附属研究所),医療法人徳洲会野崎徳洲会病院(附属研究所),イリョウホウジントクシュウカイノザキトクシュウカイビョウイン(フゾクケンキュウジョ)
383116,92508,,医療法人同和会(神経研究所),Douwa Institute of Clinical Neuroscience,イリョウホウジンドウワカイ(シンケイケンキュウジョ)
383125,97105,,医療法人福岡桜十字(桜十字先端リハビリテーションセンター SACRA),Fukuoka Sakurajyuji Medical Corporation (Sakura Cross Tip Rehabilitation Center SACRA),イリョウホウジンフクオカサクラジャユウジ(サクラジュウジセンタンリハビリテーションセンター サクラ)
0094502,94502,94502,エイシイ・デイシイ株式会社,AC/DC Co Ltd.,エイシイ・デイシイカブシキガイシャ
0096301,96301,96301,エスアイ精工株式会社,"S-I Seiko Company, Limited",エスアイセイコウカブシキガイシャ
0092614,92614,92614,株式会社エスアールエル,"SRL,Inc.",エスアールエル
0092608,92608,92608,株式会社大林組技術研究所,Obayashi Corporation Technical Research Institute,オオバヤシグミギジュツケンキュウジョ
382985,92668,,オムロンサイニックエックス株式会社,OMRON SINIC X Corporation,オムロン サイニックエックスカブシキガイシャ
0194306,94306,94306,オムロン株式会社技術・知財本部,Omron Corporation,オムロンカブシキガイシャ・チザイホンブ
0091201,91201,91201,株式会社海洋バイオテクノロジー研究所,Marine Biotechnology Institute (MBI),カイヨウバイオテクノロジーケンキュウジョ
382725,94314,,科学教育総合研究所株式会社(研究・開発部),"Rsearch Institute for Science Education, Inc.",カガクキョウイクソウゴウケンキュウジョカブシキガイシャ（ケンキュウ・カイハツブ）
0092612,92612,92612,鹿島建設株式会社 研究・技術開発本部小堀研究室,"Kobori Research Complex, Research and Technology Development Division, Kajima Corporation",カシマケンセツカブシキガイシャケンキュウ・ギジュツカイハツホンブコホリケンキュウシツ
0292604,92604,92604,鹿島建設株式会社(技術研究所),"Kajima Technical Research Institute, Kajima Corporation ",カジマケンセツカブシキガイシャ(ギジュツケンキュウジョ)
382691,92401,92401,KDDI Research,株式会社ＫＤＤＩ総合研究所,カブシキカイシャケーディーディーアイソウゴウケンキュウジョ
382694,95302,,株式会社蒜山地質年代学研究所(地質技術センター),株式会社蒜山地質年代学研究所(地質技術センター),カブシキカイシャヒルゼンチシツネンダイガクケンキュウショチシツギジュツセンター
0092650,92650,92650,株式会社TMIT(研究開発部),"TMIT & Co.,Ltd. (Research Center)",カブシキガイシャTMIT(ケンキュウカイハツブ)
0092630,92630,92630,株式会社IIJイノベーションインスティテュート(技術研究所),IIJ Innovation Institute Inc.,カブシキガイシャアイアイジェーイノベーションインスティテュート(ギジュツケンキュウショ)
382814,92101,92101,株式会社IDファーマ,ID Pharma,カブシキガイシャアイディーファーマ
0192622,92622,92622,株式会社安藤・間(技術研究所),Hazama Ando Corporation,カブシキガイシャアンドウ･ハザマ(ギジュツケンキュウショ)
0092635,92635,92635,株式会社アート研究所（研究開発部）,"Art Research Institute, Inc. (Research and Development Department)",カブシキガイシャアートケンキュウショ（ケンキュウカイハツブ）
0092716,92716,92716,株式会社インテリジェントセンサーテクノロジー（研究開発部）,"Intelligent Sensor Technology, Inc. (R&D Division)",カブシキガイシャインテリジェントセンサーテクノロジー（ケンキュウカイハツブ）
382973,92664,,株式会社Udzuki(研究部),株式会社Udzuki(研究部),カブシキガイシャウズキ(ケンキュウブ)
383121,92724,,株式会社エア・リキード・ラボラトリーズ,K.K.AIR LIQUIDE LABORATORIES,カブシキガイシャエア・リキード・ラボラトリーズ
0092628,92628,92628,株式会社SRA(先端技術研究所),"Software Research Associates, Inc. (Key Technology Laboratory)",カブシキガイシャエスアールエー(センタンギジュツケンキュウショ)
382845,92638,92638,株式会社エヌ・ティ・ティ・データ経営研究所(ニューロイノベーションユニット),"NTT DATA Institute of Management Consulting, Inc.",カブシキガイシャエヌ・ティ・ティ・データケイエイケンキュウジョ(ニューロイノベーションユニット)
382679,92654,,株式会社ＬＳＩメディエンス(アンチドーピングラボラトリー),株式会社ＬＳＩメディエンス(アンチドーピングラボラトリー),カブシキガイシャエルエスアイメディエンスアンチドーピングラボラトリー
0092646,92646,92646,株式会社大崎総合研究所,"Ohsaki Research Institute, Inc.",カブシキガイシャオオサキソウゴウケンキュウショ
383118,92678,,株式会社科学計算総合研究所,Research Institute for Computational Science Co.Ltd.,カブシキガイシャカガクケイサンソウゴウケンキュウジョ
382786,94313,,株式会社関西メディカルネット(関西電力医学研究所),株式会社関西メディカルネット(関西電力医学研究所),カブシキガイシャカンサイメディカルネット(カンサイデンリョクイガクケンキュウジョ)
0092644,92644,92644,株式会社北村メンタルヘルス研究所,Kitamura Institute of Mental Health Tokyo,カブシキガイシャキタムラメンタルヘルスケンキュウショ
0091302,91302,91302,株式会社キノックス(食用菌研究所),Kinokkusu Corporation,カブシキガイシャキノックス(ショクヨウキンケンキュウジョ)
383093,97104,,株式会社久留米リサーチ・パーク,"KURUME RESEARCH PARK CO.,LTD",カブシキガイシャクルメリサーチ・パーク
383122,93802,,株式会社ケアコネクトジャパン(地域ケア経営マネジメント研究所),"CARE CONNECT JAPAN, Inc. (Research Institute of Community Care Management)",カブシキガイシャケアコネクトジャパン(チイキケアケイエイマネジメントケンキュウジョ)
382953,94508,,株式会社膠原病研究所,株式会社膠原病研究所,カブシキガイシャコウゲンビョウケンキュウジョ
382909,92658,,株式会社高速道路総合技術研究所,Nippon Expressway Research Institute Company Limited,カブシキガイシャコウソウドウロソウゴウギジュツケンキュウジョ
382952,94507,,株式会社神戸工業試験場(生産本部技術開発部),"Kobe Material Testing Laboratory, Co., Ltd",カブシキガイシャコウベコウギョウシンケンジョウ(セイサンホウブギジュツカイハツブ)
0094501,94501,94501,株式会社神戸製鋼所技術開発本部,"Technical Development Group., Kobe Steel, Ltd.",カブシキガイシャコウベセイコウショギジュツカイハツホンブ
0093903,93903,93903,株式会社コンポン研究所,"Genesis Research Institute, Inc.",カブシキガイシャコンポンケンキュウショ
0093501,93501,93501,株式会社シミックバイオリサーチセンター,"CMIC Bioresearch Center Co., Ltd.",カブシキガイシャシミックバイオリサーチセンター
382720,92106,,株式会社新エィシーイー(研究部),"New A.C.E. Institute CO., LTD",カブシキガイシャシンエィシーイー(ケンキュウブ)
0092718,92718,92718,株式会社ジェノメンブレン(研究部),"GenoMembrane Co., Ltd. (Research Dept.)",カブシキガイシャジェノメンブレン(ケンキュウブ)
0094412,94412,94412,株式会社ジェーエムワールド（研究室）,"JM World Co., Ltd. (Research Section)",カブシキガイシャジェーエムワールド（ケンキュウシツ）
383108,92677,,株式会社ソニーコンピュータサイエンス研究所(Research Lab.),"Sony Computer Science Laboratories, Inc. (Research Lab.)",カブシキガイシャソニーコンピュタサイエンスケンキュウジョ(リサーチ ラボ)
0092402,92402,92402,株式会社タイムラプスビジョン(研究部),Timelapse Vision Inc. (Research group),カブシキガイシャタイムラプスビジョン(ケンキュウブ)
383049,94420,,株式会社辻料理教育研究所(辻静雄料理教育研究所 研究部門),株式会社辻料理教育研究所(辻静雄料理教育研究所 研究部門),カブシキガイシャツジリョウリキョウイクケンキュウジョ(ツジシヅオリョウリキョウイクケンキュウジョ ケンキュウブモン)
0093601,93601,93601,株式会社ナノ炭素研究所,"NanoCarbon Research Institute Co., Ltd.",カブシキガイシャナノタンソケンキュウショ
0092719,92719,92719,株式会社日産アーク(マテリアル解析部、デバイス機能解析部),"Nissan ARC Ltd. (Material Analysis Department, Device Functional Analysis Department)",カブシキガイシャニッサンアーク(マテリアルカイセキブ、デバイスキノウカイセキブ)
383098,94419,,株式会社ニュージェック(経営戦略本部経営企画部研究開発グループ研究開発チーム),Newjec.inc,カブシキガイシャニュージェック(ケイエイセンリャクホンブケイエイキカクブケンキュウカイハツグループケンキュカイハツチーム)
382886,92721,,株式会社Nature&Science Consulting,Nature & Science Consulting Co. Ltd.,カブシキガイシャネイチャーアンドサイエンスコンサルティング
383089,92675,,株式会社農林中金総合研究所,"Norinchukin Research Institute Co., Ltd",カブシキガイシャノウリンチュウキンソウゴウケンキュウジョ
0092651,92651,92651,株式会社農都共生総合研究所,Noto Kyoseisogo Kenkyujo,カブシキガイシャノトキョウセイソウゴウケンキュウジョ
0092632,92632,92632,株式会社長谷工コーポレーション（技術推進部門技術研究所）,Haseko Corporation (Technical Research Institute),カブシキガイシャハセコウコーポレーション（ギジュツスイシンブモンギジュツケンキュウショ）
0192615,92615,92615,株式会社日立製作所(研究開発グループ),"Hitachi,Ltd. (Research&Development Group)",カブシキガイシャヒタチセイサクジョ(ケンキュウカイハツグループ)
383119,92679,,株式会社ヒューマノーム研究所,"Humanome Lab., Inc.",カブシキガイシャヒューマノームケンキュウジョ
0092647,92647,92647,株式会社ビジネスリサーチラボ,"Business Research Lab, Inc.",カブシキガイシャビジネスリサーチラボ
0092625,92625,92625,株式会社ＰＨＰ研究所,"PHP Institute, Inc.",カブシキガイシャピーエイヒピーケンキュウショ
383067,92723,,株式会社ファスマック,"Fasmac Co., Ltd.",カブシキガイシャファスマック
0092717,92717,92717,株式会社プラズマ理工学研究所,"Plasma Research Laboratory Co., Ltd.",カブシキガイシャプラズマリコウガクケンキュウショ
0094408,94408,94408,株式会社ペプチド研究所（研究部、薬理室）,"Peptide Institute, Inc. (Research Division)",カブシキガイシャペプチドケンキュウショ（ケンキュウブ、ヤクリシツ）
0092626,92626,92626,株式会社ポピンズ（ポピンズ国際乳幼児教育研究所）,Poppins Corporation,カブシキガイシャポピンズ（ポピンズコクサイニュウヨウジキョウイクケンキュウショ）
0092714,92714,92714,株式会社メディネット（先端医科学研究所）,Medinet Medical Institute,カブシキガイシャメディネット（センタンイカガクケンキュウショ）
383114,90103,,株式会社雪研スノーイーターズ(研究室),"YUKIKEN Snow Eaters Co., Ltd. (Laboratory)",カブシキガイシャユキケンスノーイーターズ(ケンキュウシツ)
382983,92661,,株式会社UT－Heart研究所,UT-Heart Inc.,カブシキガイシャユーティーハートケンキュウジョ
383120,92680,,株式会社凜研究所,RIN Institute Inc.,カブシキガイシャリンケンキュウジョ
383027,97103,,株式会社レオロジー機能食品研究所,株式会社レオロジー機能食品研究所,カブシキガイシャレオロジーキノウショクヒンケンキュウジョ
383060,92672,,株式会社Rhelixa(研究開発部),"Rhelixa, Inc.",カブシキガイシャレリクサ(ケンキュウカイハツブ)
0094403,94403,94403,株式会社カルディオ,Cardio Incorporated,カルディオ
0092711,92711,92711,有限会社環境資源システム総合研究所,Institute of Environment and Resource System,カンキョウシゲンシステムソウゴウケンキュウジョ
382665,94504,94504,"Technology Research Center., Kansai Electric Power Company Incorporated",関西電力株式会社研究開発室技術研究所,カンサイデンリョクカブシキガイシャケンキュウカイハツシツギジュツケンキュウジョ
0092627,92627,92627,気相成長株式会社(CVD研究部及び合成研究部),Gas-Phase Growth Ltd.,キソウセイチョウカブシキガイシャ(シーブイディーケンキュウブオヨビゴウセイケンキュウブ)
0092652,92652,92652,基礎地盤コンサルタンツ株式会社(技術本部、環境事業部),"Kiso-Jiban Consultants Co., Ltd.",キソジバンコンサルタンツカブシキガイシャ(ギジュツホンブ、カンキョウジギョウブ)
382996,92669,,Karydo TherapeutiX株式会社,"Karydo TherapeutiX, Inc.",キャリュードゥセラピューティクスカブシキガイシャ
0097101,97101,97101,九州電力株式会社（総合研究所）,"Research Laboratory, Kyusyu Electric Power Co., Inc.",キュウシュウデンリョクカブシキガイシャ（ソウゴウケンキュウジョ）
0092648,92648,92648,協同乳業株式会社研究所,"Kyodo Milk Industry Co., Ltd.",キョウドウニュウギョウカブシキガイシャケンキュウショ
0094401,94401,94401,技術研究組合生物分子工学研究所,Biomolecular Engineering Research Institute (BERI),ギジュツケンキュウクミアイセイブツブンシコウガクケンキュウショ
0092623,92623,92623,ケミカルグラウト株式会社(技術本部技術開発部),"Chemical Grouting Co., Ltd. (Engineering Development Department)",ケミカルグラウトカブシキガイシャ(ギジュツホンブギジュツカイハツブ)
382875,82818,,公立学校共済組合関東中央病院 (臨床研究センター),Kanto Central Hospital of the Mutual Aid Association of Public School Teachers (Clinical Research Center),コウリツガッコウキョウサイクミアイカントウチュウオウビョウイン(リンショウケンキュウセンター)
382974,87123,,公立学校共済組合九州中央病院(臨床研究センター),Kyushu Central Hospital of the Mutual Aid Association of Public School Teachers,コウリツガッコウキョウサイクミアイキュウシュウチュオウビョウイン(リンショウケンキュウセンター)
0086306,86306,86306,公立学校共済組合四国中央病院(臨床研究センター),Shikoku Central Hospital of the Mutual Aid Association of Public School Teachers,コウリツガッコウキョウサイクミアイシコクチュウオウビョウイン（リンショウケンキュウセンター）
0094301,94301,94301,株式会社国際電気通信基礎技術研究所,Advanced Telecommunications Research Institute International,コクサイデンキツウシンキソギジュツケンキュウショ
382975,92665,,コンフレックス株式会社(研究),CONFLEX Corporation,コンフレックスカブシキガイシャ(ケンキュウ)
0093301,93301,93301,合同会社AMANE,"AMANE, LLC",ゴウドウガイシャアマネ
0092201,92201,92201,五洋建設株式会社（技術研究所）,Penta-Ocean Construction (Institute of Technology),ゴヨウケンセツカブシキガイシャ（ギジュツケンキュウショ）
383124,92104,92104,CYBERDYNE株式会社(研究開発部門),CYBERDYNE Inc. Research and Development Dept.,サイバーダインカブシキガイシャ(ケンキュウカイハツブモン)
0093902,93902,93902,医療法人さわらび会福祉村病院長寿医学研究所,"Choju Medical Institute, Fukushimura Hospital.",サワラビカイフクシムラビョウインチョウジュイガクケンキュウジョ
0094405,94405,94405,三洋電機株式会社研究開発本部,"ANYO ELECTRIC CO., LTD. R&D Headquarters",サンヨウデンキカブシキガイシャケンキュウカイハツホンブ
0094302,94302,94302,株式会社シクスオン,株式会社シクスオン,シクスオン
0094303,94303,94303,株式会社島津製作所,Shimadzu Corporation,シマヅセイサクジョ
0092605,92605,92605,清水建設株式会社技術研究所,Research Institute of Shimizu Construction Co.,シミズケンセツカブシキガイシャギジュツケンキュウショ
0094402,94402,94402,特定非営利活動法人市民活動情報センター,Shiminkatudou Information Center(Civic Action Clearing house),シミンカツドウジョウホウセンター
383074,94421,,社会医療法人愛仁会高槻病院(臨床研究センター),Aijinkai Healthcare Corporation Takatsuki General Hospital Clinical Research Center,シャカイイリョウホウジンアイジンタカツキビョウイン(リンショウケンキュウセンター)
382784,94506,94506,社会医療法人神鋼記念会(総合医学研究センター),社会医療法人神鋼記念会(総合医学研究センター),シャカイイリョウホウジンコウシンカイ(ソウゴウイガクケンキュウセンター)
0192506,92506,92506,社会医療法人社団蛍水会名戸ヶ谷病院(名戸ヶ谷研究所メカノメディスン部門),"Nadogaya Hospital (Laboratory for Mechanical Medicine, Nadogaya Research Institute)",シャカイイリョウホウジンシャダンケイスイカイナドガヤビョウイン(ナドガヤケンキュウショメカノメディスンブモン)
0093702,93702,93702,社会医療法人蘇西厚生会まつなみリサーチパーク,Matsunami Research Park,シャカイイリョウホウジンソサイコウセイカイマツナミリサーチパーク
382926,94407,94407,社会医療法人大道会(神経リハビリテーション研究部),Morinomiya Hospital Neurorehabilitation Research Institute,シャカイイリョウホウジンダイドウカイ(シンケイリハビリテーションケンキュウブ)
383100,97701,,社会医療法人博愛会(臨床研究センター),Social medical corporation Hakuaikai (Clinical Research Center),シャカイイリョウホウジンハクアイカイ(リンショウケンキュウセンター)
0090102,90102,90102,社会医療法人北斗北斗病院(腫瘍医学研究所),"Hokuto Hospital, Social care corporation Hokuto (Tumor Medicine)",シャカイイリョウホウジンホクトホクトビョウイン(シュヨウイガクケンキュウショ)
382998,95303,,社会福祉法人旭川荘(総合研究所特別研究部門),Asahigawaso Research Institute,シャカイフクシホウジンアサヒガワソウ(ソウゴウケンキュウジョトクベツケンキュウブモン)
382984,92667,,社会福祉法人恩賜財団済生会(済生会保健・医療・福祉総合研究所研究部門),Saiseikai Research Institute of Health Care and Welfare,シャカイフクシホウジンオンシザイダンサイセイカイ(サイセイカイホケン･イリョウ･フクシソウゴウケキュウジョケンキュウブモン)
383052,92722,,社会福祉法人神奈川県総合リハビリテーション事業団(神奈川リハビリテーション病院研究部(障害医学研,社会福祉法人神奈川県総合リハビリテーション事業団(神奈川リハビリテーション病院研究部(障害医学研,シャカイフクシホウジンカナガワケンソウゴウリハビリテーションジギョウダン(カナガワリハビリテーションビョウインケンキュウブ(ショウガイイガクケン
382981,91303,,社会福祉法人東北福祉会認知症介護研究・研修仙台センター(研究部、研修部),社会福祉法人東北福祉会認知症介護研究・研修仙台センター(研究部、研修部),シャカイフクシホウジントウホクフクシカイニンチショウカイゴケンキュウ･ケンシュセンダイセンター(ケンキュウブ、ケンシュウブ)
383033,94505,94505,社会福祉法人兵庫県社会福祉事業団兵庫県立リハビリテーション中央病院(子どものリハビリテーション・睡眠,Central Hospital Hyogo Rehabilitation center,シャカイフクシホウジンヒョウゴケンシャカイフクシジギョウヒョウゴケンリツリハビリテーションチュウオウビョウイン(コドモノリハビリテーション･スイミン
0097501,97501,97501,社会福祉法人藤本愛育会大分こども療育センター(臨床研究部),The Oita Center for Child Health and Development,シャカイフクシホウジンフジモトアイイクカイオオイタコドモリョウイクセンター(リンショウケンキュウブ)
0192618,92618,92618,社会福祉法人浴風会認知症介護研究・研修東京センター,Tokyo Dementia Care Research and Training Center,シャカイフクシホウジンヨクフウカイニンチショウカイゴケンキュウ・ケンシュウトウキョウセンター
383073,94315,,真宗大谷派(親鸞仏教センター),"Shinshu Otaniha, a religious corporation (The Center for Shin Buddhist Studies)",シンシュウオオタニハ(シンランブッキョウセンター)
0092501,92501,92501,新日本製鐵株式會社技術開発本部,"Technical Development Bureau, Nippon Steel Corp.",シンニホンセイテツカブシキガイシャギジュツカイハツホンブ
0092617,92617,92617,次世代モバイル用表示材料技術研究組合(研究部),Technology Research Association for Advanced Display Materials,ジセダイモバイルヨウヒョウジザイリョウギジュツケンキュウクミアイ(ケンキュウブ)
0092619,92619,92619,浄土宗総合研究所,Jodo Shu Research Institute,ジョウドシュウソウゴウケンキュウジョ
0092302,92302,92302,株式会社数理設計研究所,Mathematical Assist Design Laboratory,スウリセッケイケンキュウショ
0094404,94404,94404,株式会社生命誌研究館,JT Biohistory Research Hall,セイメイシケンキュウカン
0092702,92702,92702,大成建設株式会社技術センター,"Taisei Technology Center, Taisei Corporation.",タイセイケンセツカブシキガイシャギジュツセンター
0092624,92624,92624,高砂熱学工業株式会社,"Takasago Thermal Engineering Co., Ltd.",タカサゴネツガクコウギョウカブシキガイシャ
0092502,92502,92502,株式会社竹中工務店 技術研究所,"Takenaka Corporation, Takenaka Research and Development Institute",タケナカコウムテンギジュツケンキュウジョ
382885,92659,,大日本コンサルタント株式会社(インフラ技術研究所),"NIPPON ENGINEERING CONSULTANTS CO．,LTD.",ダイニッポンコンサルタントカブシキガイシャ(インフラギジュツケンキュウジョ)
0092708,92708,92708,チッソ株式会社横浜研究所,チッソ株式会社横浜研究所,チッソカブシキガイシャヨコハマケンキュウジョ
